GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
53288c31-b060-4d2d-b5c3-62cb54a0d74e	chr1	13116	43342849	5	3	2
53288c31-b060-4d2d-b5c3-62cb54a0d74e	chr1	43345734	45951983	9	5	4
53288c31-b060-4d2d-b5c3-62cb54a0d74e	chr1	45953349	121742438	3	3	0
53288c31-b060-4d2d-b5c3-62cb54a0d74e	chr1	143417573	248945703	9	5	4
53288c31-b060-4d2d-b5c3-62cb54a0d74e	chr2	10587	5412644	6	5	1
53288c31-b060-4d2d-b5c3-62cb54a0d74e	chr2	5414407	83934637	5	3	2
53288c31-b060-4d2d-b5c3-62cb54a0d74e	chr2	83936343	208762096	6	3	3
53288c31-b060-4d2d-b5c3-62cb54a0d74e	chr2	208763215	240417380	5	3	2
53288c31-b060-4d2d-b5c3-62cb54a0d74e	chr2	240419007	242183243	4	2	2
53288c31-b060-4d2d-b5c3-62cb54a0d74e	chr3	18519	6068155	4	2	2
53288c31-b060-4d2d-b5c3-62cb54a0d74e	chr3	6069231	6596641	10	8	2
53288c31-b060-4d2d-b5c3-62cb54a0d74e	chr3	6597657	61955182	4	2	2
53288c31-b060-4d2d-b5c3-62cb54a0d74e	chr3	61956211	62546024	9	7	2
53288c31-b060-4d2d-b5c3-62cb54a0d74e	chr3	62548490	63198749	4	2	2
53288c31-b060-4d2d-b5c3-62cb54a0d74e	chr3	63200074	64272706	14	12	2
53288c31-b060-4d2d-b5c3-62cb54a0d74e	chr3	64275642	66361431	8	6	2
53288c31-b060-4d2d-b5c3-62cb54a0d74e	chr3	66362687	66529235	8	4	4
53288c31-b060-4d2d-b5c3-62cb54a0d74e	chr3	66530702	67696234	4	2	2
53288c31-b060-4d2d-b5c3-62cb54a0d74e	chr3	67702178	67835516	6	3	3
53288c31-b060-4d2d-b5c3-62cb54a0d74e	chr3	67836680	69240968	7	5	2
53288c31-b060-4d2d-b5c3-62cb54a0d74e	chr3	69242918	70596104	4	2	2
