GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
e6b7d06d-1a62-445e-8090-c2995f28d317	chr1	13116	1077059	6	3	3
e6b7d06d-1a62-445e-8090-c2995f28d317	chr1	1079456	3788457	8	4	4
e6b7d06d-1a62-445e-8090-c2995f28d317	chr1	3789682	9829031	6	3	3
e6b7d06d-1a62-445e-8090-c2995f28d317	chr1	9830100	10942350	3	3	0
e6b7d06d-1a62-445e-8090-c2995f28d317	chr1	10943416	10956698	0	0	0
e6b7d06d-1a62-445e-8090-c2995f28d317	chr1	10958008	25264315	3	3	0
e6b7d06d-1a62-445e-8090-c2995f28d317	chr1	25266204	25333034	0	0	0
e6b7d06d-1a62-445e-8090-c2995f28d317	chr1	25334130	109488323	3	3	0
e6b7d06d-1a62-445e-8090-c2995f28d317	chr1	109489368	109748599	7	4	3
e6b7d06d-1a62-445e-8090-c2995f28d317	chr1	109749980	110685571	3	3	0
e6b7d06d-1a62-445e-8090-c2995f28d317	chr1	110686930	115921293	6	3	3
e6b7d06d-1a62-445e-8090-c2995f28d317	chr1	115922467	118450216	3	3	0
e6b7d06d-1a62-445e-8090-c2995f28d317	chr1	118451764	121742438	6	3	3
e6b7d06d-1a62-445e-8090-c2995f28d317	chr1	143417573	143534459	6	6	0
e6b7d06d-1a62-445e-8090-c2995f28d317	chr1	143535674	143753188	7	5	2
e6b7d06d-1a62-445e-8090-c2995f28d317	chr1	143754337	144412450	6	4	2
e6b7d06d-1a62-445e-8090-c2995f28d317	chr1	144424661	188918046	9	6	3
e6b7d06d-1a62-445e-8090-c2995f28d317	chr1	188919095	188939840	3	2	1
e6b7d06d-1a62-445e-8090-c2995f28d317	chr1	188942142	191039719	9	6	3
e6b7d06d-1a62-445e-8090-c2995f28d317	chr1	191040757	191084493	5	4	1
e6b7d06d-1a62-445e-8090-c2995f28d317	chr1	191086999	248945703	9	6	3
e6b7d06d-1a62-445e-8090-c2995f28d317	chr2	10587	40763176	6	3	3
e6b7d06d-1a62-445e-8090-c2995f28d317	chr2	40764177	40779486	1	1	0
e6b7d06d-1a62-445e-8090-c2995f28d317	chr2	40780833	51613918	6	3	3
e6b7d06d-1a62-445e-8090-c2995f28d317	chr2	51616041	51687171	4	2	2
e6b7d06d-1a62-445e-8090-c2995f28d317	chr2	51688844	53151298	6	3	3
e6b7d06d-1a62-445e-8090-c2995f28d317	chr2	53152351	53217628	4	2	2
e6b7d06d-1a62-445e-8090-c2995f28d317	chr2	53218823	88960585	6	3	3
e6b7d06d-1a62-445e-8090-c2995f28d317	chr2	88962777	89320734	7	4	3
e6b7d06d-1a62-445e-8090-c2995f28d317	chr2	89791913	89838691	0	0	0
e6b7d06d-1a62-445e-8090-c2995f28d317	chr2	89839960	97168631	6	3	3
e6b7d06d-1a62-445e-8090-c2995f28d317	chr2	97169743	97558675	3	2	1
e6b7d06d-1a62-445e-8090-c2995f28d317	chr2	97559877	123307621	6	3	3
e6b7d06d-1a62-445e-8090-c2995f28d317	chr2	123308661	123323467	3	2	1
e6b7d06d-1a62-445e-8090-c2995f28d317	chr2	123324673	137861650	6	3	3
e6b7d06d-1a62-445e-8090-c2995f28d317	chr2	137862801	137875313	3	2	1
e6b7d06d-1a62-445e-8090-c2995f28d317	chr2	137876945	144693133	6	3	3
e6b7d06d-1a62-445e-8090-c2995f28d317	chr2	144695243	144798422	4	2	2
e6b7d06d-1a62-445e-8090-c2995f28d317	chr2	144803252	162840353	6	3	3
e6b7d06d-1a62-445e-8090-c2995f28d317	chr2	162841611	162856158	11	7	4
e6b7d06d-1a62-445e-8090-c2995f28d317	chr2	162857367	184283274	6	3	3
e6b7d06d-1a62-445e-8090-c2995f28d317	chr2	184284580	184301999	1	1	0
e6b7d06d-1a62-445e-8090-c2995f28d317	chr2	184303593	184351984	3	3	0
e6b7d06d-1a62-445e-8090-c2995f28d317	chr2	184355597	185751644	6	3	3
e6b7d06d-1a62-445e-8090-c2995f28d317	chr2	185753108	185767528	3	2	1
e6b7d06d-1a62-445e-8090-c2995f28d317	chr2	185768528	212304789	6	3	3
e6b7d06d-1a62-445e-8090-c2995f28d317	chr2	212305961	212322156	3	2	1
e6b7d06d-1a62-445e-8090-c2995f28d317	chr2	212323288	240134749	6	3	3
