GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
72045a8b-8517-4268-b58e-6140483ca334	chr1	13116	3978712	5	3	2
72045a8b-8517-4268-b58e-6140483ca334	chr1	3979773	5771255	3	2	1
72045a8b-8517-4268-b58e-6140483ca334	chr1	5772341	17596768	5	3	2
72045a8b-8517-4268-b58e-6140483ca334	chr1	17599064	18310766	3	2	1
72045a8b-8517-4268-b58e-6140483ca334	chr1	18311864	29306974	5	3	2
72045a8b-8517-4268-b58e-6140483ca334	chr1	29308113	30694645	4	3	1
72045a8b-8517-4268-b58e-6140483ca334	chr1	30695920	36524435	5	3	2
72045a8b-8517-4268-b58e-6140483ca334	chr1	36525684	37420343	4	3	1
72045a8b-8517-4268-b58e-6140483ca334	chr1	37421367	57194658	5	3	2
72045a8b-8517-4268-b58e-6140483ca334	chr1	57195661	58463495	4	3	1
72045a8b-8517-4268-b58e-6140483ca334	chr1	58464772	98628315	5	3	2
72045a8b-8517-4268-b58e-6140483ca334	chr1	98629506	111106619	4	2	2
72045a8b-8517-4268-b58e-6140483ca334	chr1	111107667	111999023	5	3	2
72045a8b-8517-4268-b58e-6140483ca334	chr1	112000224	112765714	4	2	2
72045a8b-8517-4268-b58e-6140483ca334	chr1	112766976	114088862	5	3	2
72045a8b-8517-4268-b58e-6140483ca334	chr1	114090476	121582624	4	2	2
72045a8b-8517-4268-b58e-6140483ca334	chr1	121584652	121742438	3	2	1
72045a8b-8517-4268-b58e-6140483ca334	chr1	143417573	174199667	6	3	3
72045a8b-8517-4268-b58e-6140483ca334	chr1	174200867	231811079	5	3	2
72045a8b-8517-4268-b58e-6140483ca334	chr1	231812149	232953530	6	3	3
72045a8b-8517-4268-b58e-6140483ca334	chr1	232954642	234458981	5	3	2
72045a8b-8517-4268-b58e-6140483ca334	chr1	234460456	235108743	6	4	2
72045a8b-8517-4268-b58e-6140483ca334	chr1	235109864	241334698	5	3	2
72045a8b-8517-4268-b58e-6140483ca334	chr1	241335804	242419659	6	3	3
72045a8b-8517-4268-b58e-6140483ca334	chr1	242420892	248945703	5	3	2
72045a8b-8517-4268-b58e-6140483ca334	chr2	10587	242183243	3	2	1
72045a8b-8517-4268-b58e-6140483ca334	chr3	18519	15113013	2	2	0
72045a8b-8517-4268-b58e-6140483ca334	chr3	15115146	17127047	5	3	2
72045a8b-8517-4268-b58e-6140483ca334	chr3	17128553	28095308	2	2	0
72045a8b-8517-4268-b58e-6140483ca334	chr3	28096505	33979408	3	2	1
72045a8b-8517-4268-b58e-6140483ca334	chr3	33980494	36059689	2	2	0
72045a8b-8517-4268-b58e-6140483ca334	chr3	36062252	37933442	4	2	2
72045a8b-8517-4268-b58e-6140483ca334	chr3	37935209	89538536	2	2	0
72045a8b-8517-4268-b58e-6140483ca334	chr3	89539739	90455495	4	2	2
72045a8b-8517-4268-b58e-6140483ca334	chr3	93786619	94339532	2	2	0
72045a8b-8517-4268-b58e-6140483ca334	chr3	94340593	95654766	5	5	0
72045a8b-8517-4268-b58e-6140483ca334	chr3	95655792	98137294	4	4	0
