GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
76279939-7003-484f-b026-9560e85eab31	chr1	13116	846465	4	4	0
76279939-7003-484f-b026-9560e85eab31	chr1	847601	11905385	3	2	1
76279939-7003-484f-b026-9560e85eab31	chr1	11907299	32590067	4	2	2
76279939-7003-484f-b026-9560e85eab31	chr1	32591090	32774584	6	3	3
76279939-7003-484f-b026-9560e85eab31	chr1	32777187	102002489	4	2	2
76279939-7003-484f-b026-9560e85eab31	chr1	102003524	119187700	2	2	0
76279939-7003-484f-b026-9560e85eab31	chr1	119188901	121742438	4	2	2
76279939-7003-484f-b026-9560e85eab31	chr1	143417573	145721780	3	3	0
76279939-7003-484f-b026-9560e85eab31	chr1	145725089	248945703	4	2	2
76279939-7003-484f-b026-9560e85eab31	chr2	10587	242183243	4	2	2
76279939-7003-484f-b026-9560e85eab31	chr3	18519	12776123	4	2	2
76279939-7003-484f-b026-9560e85eab31	chr3	12777421	12795293	1	1	0
76279939-7003-484f-b026-9560e85eab31	chr3	12796583	25631287	4	2	2
76279939-7003-484f-b026-9560e85eab31	chr3	25632344	25657030	2	1	1
76279939-7003-484f-b026-9560e85eab31	chr3	25658240	107257597	4	2	2
76279939-7003-484f-b026-9560e85eab31	chr3	107258698	138244745	6	3	3
76279939-7003-484f-b026-9560e85eab31	chr3	138247353	139189885	5	3	2
76279939-7003-484f-b026-9560e85eab31	chr3	139190898	139196940	13	7	6
76279939-7003-484f-b026-9560e85eab31	chr3	139198079	198181744	6	3	3
76279939-7003-484f-b026-9560e85eab31	chr4	11961	78692056	4	2	2
76279939-7003-484f-b026-9560e85eab31	chr4	78693723	142154562	2	1	1
76279939-7003-484f-b026-9560e85eab31	chr4	142155697	190122722	4	2	2
76279939-7003-484f-b026-9560e85eab31	chr5	11882	46206800	4	2	2
76279939-7003-484f-b026-9560e85eab31	chr5	46207969	46353476	7	4	3
76279939-7003-484f-b026-9560e85eab31	chr5	46355465	68522754	4	2	2
76279939-7003-484f-b026-9560e85eab31	chr5	68523757	68533669	12	6	6
76279939-7003-484f-b026-9560e85eab31	chr5	68535994	181363900	4	2	2
76279939-7003-484f-b026-9560e85eab31	chr6	100116	66843641	4	2	2
76279939-7003-484f-b026-9560e85eab31	chr6	66844677	66873047	3	3	0
76279939-7003-484f-b026-9560e85eab31	chr6	66874085	170740469	2	1	1
76279939-7003-484f-b026-9560e85eab31	chr7	20608	4574724	4	2	2
76279939-7003-484f-b026-9560e85eab31	chr7	4575982	4603790	11	8	3
76279939-7003-484f-b026-9560e85eab31	chr7	4604802	159334386	4	2	2
76279939-7003-484f-b026-9560e85eab31	chr8	61774	2074384	3	2	1
76279939-7003-484f-b026-9560e85eab31	chr8	2075431	43924885	4	2	2
76279939-7003-484f-b026-9560e85eab31	chr8	43926425	43939345	7	4	3
76279939-7003-484f-b026-9560e85eab31	chr8	43940679	43942483	0	0	0
76279939-7003-484f-b026-9560e85eab31	chr8	43943740	43951775	2	2	0
76279939-7003-484f-b026-9560e85eab31	chr8	43958068	45927886	3	3	0
76279939-7003-484f-b026-9560e85eab31	chr8	45929065	45934168	2	2	0
76279939-7003-484f-b026-9560e85eab31	chr8	45935358	45936367	5	5	0
76279939-7003-484f-b026-9560e85eab31	chr8	45938915	45945799	12	12	0
76279939-7003-484f-b026-9560e85eab31	chr8	45947202	45969550	7	7	0
76279939-7003-484f-b026-9560e85eab31	chr8	45971118	88528914	4	2	2
76279939-7003-484f-b026-9560e85eab31	chr8	88529937	88545033	1	1	0
76279939-7003-484f-b026-9560e85eab31	chr8	88546455	95882535	4	2	2
76279939-7003-484f-b026-9560e85eab31	chr8	95884241	128159661	6	3	3
