GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
593a72ce-4932-42bd-b701-d62a7220ee4f	chr1	13116	9108515	3	2	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr1	9109660	10367401	2	1	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr1	10368894	45739868	3	2	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr1	45740868	47330711	1	1	0
593a72ce-4932-42bd-b701-d62a7220ee4f	chr1	47331728	49074586	6	5	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr1	49076155	49233966	6	3	3
593a72ce-4932-42bd-b701-d62a7220ee4f	chr1	49236240	51012664	4	2	2
593a72ce-4932-42bd-b701-d62a7220ee4f	chr1	51014325	58307580	2	1	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr1	58311899	61176900	1	1	0
593a72ce-4932-42bd-b701-d62a7220ee4f	chr1	61178570	72146032	2	1	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr1	72147314	73947283	3	2	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr1	73952059	114762844	1	1	0
593a72ce-4932-42bd-b701-d62a7220ee4f	chr1	114765879	248945703	2	1	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr2	10587	242183243	2	1	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr3	18519	81919718	1	1	0
593a72ce-4932-42bd-b701-d62a7220ee4f	chr3	81921667	83733691	2	1	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr3	83735154	84929063	1	1	0
593a72ce-4932-42bd-b701-d62a7220ee4f	chr3	84930216	99076811	2	1	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr3	99077811	99414001	1	1	0
593a72ce-4932-42bd-b701-d62a7220ee4f	chr3	99415043	99555362	2	2	0
593a72ce-4932-42bd-b701-d62a7220ee4f	chr3	99556469	177189512	2	1	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr3	177191620	182841626	1	1	0
593a72ce-4932-42bd-b701-d62a7220ee4f	chr3	182843408	198181744	2	1	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr4	11961	49092187	2	1	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr4	49093476	51834472	3	2	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr4	51837099	69653580	2	1	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr4	69654676	70593531	3	2	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr4	70595232	190122722	2	1	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr5	11882	142754020	2	1	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr5	142755063	160849670	3	2	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr5	160850764	160879394	1	1	0
593a72ce-4932-42bd-b701-d62a7220ee4f	chr5	160880600	181363900	3	2	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr6	100116	42908648	3	2	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr6	42910060	65601458	2	1	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr6	65603253	66172641	3	2	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr6	66173657	88669643	2	1	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr6	88671720	88694987	3	2	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr6	88696023	90875214	2	1	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr6	90876975	90879146	1	1	0
593a72ce-4932-42bd-b701-d62a7220ee4f	chr6	90880148	90898908	3	2	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr6	90901015	97952610	2	1	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr6	97953932	98137891	3	2	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr6	98140030	170740469	2	1	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr7	20608	64414699	2	1	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr7	64415777	66315542	3	2	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr7	66316659	79614726	2	1	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr7	79616158	81453442	3	2	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr7	81455179	159334386	2	1	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr8	61774	58449319	1	1	0
593a72ce-4932-42bd-b701-d62a7220ee4f	chr8	58450546	59978527	7	6	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr8	59980115	97196367	1	1	0
593a72ce-4932-42bd-b701-d62a7220ee4f	chr8	97197780	99970605	7	6	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr8	99973015	100262806	6	5	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr8	100264449	100700964	8	7	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr8	100702056	101428461	7	6	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr8	101429971	103222104	9	8	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr8	103224518	104220753	6	5	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr8	104221914	107017637	5	4	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr8	107018763	107318551	4	2	2
593a72ce-4932-42bd-b701-d62a7220ee4f	chr8	107319619	108051206	3	2	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr8	108052581	108401992	4	2	2
593a72ce-4932-42bd-b701-d62a7220ee4f	chr8	108403188	109690043	3	2	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr8	109691104	110149152	4	2	2
593a72ce-4932-42bd-b701-d62a7220ee4f	chr8	110150684	111205839	6	5	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr8	111207545	111365676	5	4	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr8	111366718	112704032	4	2	2
593a72ce-4932-42bd-b701-d62a7220ee4f	chr8	112705116	114084973	3	2	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr8	114086671	115075075	4	2	2
593a72ce-4932-42bd-b701-d62a7220ee4f	chr8	115076098	122076965	3	2	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr8	122079768	130952364	4	2	2
593a72ce-4932-42bd-b701-d62a7220ee4f	chr8	130953756	134536799	5	4	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr8	134537830	135719012	6	5	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr8	135720570	136951543	5	3	2
593a72ce-4932-42bd-b701-d62a7220ee4f	chr8	136952703	137778886	3	2	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr8	137781328	137783457	5	3	2
593a72ce-4932-42bd-b701-d62a7220ee4f	chr8	137784461	137821274	3	2	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr8	137822522	139038785	5	3	2
593a72ce-4932-42bd-b701-d62a7220ee4f	chr8	139039925	140662466	3	2	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr8	140664271	141117537	2	1	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr8	141118764	142850984	3	2	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr8	142852054	144161105	5	3	2
593a72ce-4932-42bd-b701-d62a7220ee4f	chr8	144163363	145078402	3	2	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr9	10469	5315460	2	1	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr9	5317534	61122397	1	1	0
593a72ce-4932-42bd-b701-d62a7220ee4f	chr9	61142307	61586740	3	2	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr9	61588071	138181657	1	1	0
593a72ce-4932-42bd-b701-d62a7220ee4f	chr9	138182900	138256233	2	2	0
593a72ce-4932-42bd-b701-d62a7220ee4f	chr10	15029	52012533	2	1	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr10	52013605	54084935	3	2	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr10	54086269	133787009	2	1	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr11	87268	55182926	2	1	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr11	55184170	55212352	0	0	0
593a72ce-4932-42bd-b701-d62a7220ee4f	chr11	55213921	135076424	2	1	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr12	11065	133264676	2	1	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr13	18445955	114343123	1	1	0
593a72ce-4932-42bd-b701-d62a7220ee4f	chr14	18223583	18301074	2	1	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr14	18302684	18317480	2	2	0
593a72ce-4932-42bd-b701-d62a7220ee4f	chr14	18319012	18328119	5	5	0
593a72ce-4932-42bd-b701-d62a7220ee4f	chr14	18332908	18383572	1	1	0
593a72ce-4932-42bd-b701-d62a7220ee4f	chr14	18385052	18395334	3	3	0
593a72ce-4932-42bd-b701-d62a7220ee4f	chr14	18397177	18411391	5	5	0
593a72ce-4932-42bd-b701-d62a7220ee4f	chr14	18412572	18412572	4	4	0
593a72ce-4932-42bd-b701-d62a7220ee4f	chr14	18415239	18421727	0	0	0
593a72ce-4932-42bd-b701-d62a7220ee4f	chr14	18422836	22127318	1	1	0
593a72ce-4932-42bd-b701-d62a7220ee4f	chr14	22128321	22503623	3	2	1
593a72ce-4932-42bd-b701-d62a7220ee4f	chr14	22504624	25632151	1	1	0
593a72ce-4932-42bd-b701-d62a7220ee4f	chr14	25633193	106880670	2	1	1
