GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr1	13116	14661945	3	2	1
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr1	14662966	15104399	2	1	1
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr1	15105684	48995734	3	2	1
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr1	48997509	49813920	2	1	1
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr1	49815392	147330049	3	2	1
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr1	147331090	149301748	4	3	1
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr1	149302861	237386221	3	2	1
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr1	237388076	245195846	2	1	1
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr1	245197045	245628635	3	2	1
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr1	245629854	247381992	2	1	1
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr1	247383031	248945703	1	1	0
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr2	10587	79308067	3	2	1
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr2	79309196	79427587	2	1	1
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr2	79428655	89285760	3	2	1
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr2	89295844	89851838	1	1	0
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr2	89860908	90194825	3	2	1
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr2	90196549	92136255	2	1	1
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr2	94662898	103932995	3	2	1
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr2	103934223	107448711	2	1	1
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr2	107450206	107586725	3	2	1
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr2	107587802	110687307	2	1	1
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr2	110689106	117168634	3	2	1
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr2	117170732	190476114	2	1	1
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr2	190477218	191753643	3	2	1
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr2	191754761	195429828	2	1	1
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr2	195430951	196877077	3	2	1
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr2	196878171	236858471	2	1	1
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr2	236859477	242183243	3	2	1
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr3	18519	2048730	1	1	0
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr3	2049888	4543865	2	2	0
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr3	4544926	4679693	1	1	0
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr3	4680848	60624903	2	2	0
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr3	60626785	61071618	1	1	0
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr3	61072816	69121436	2	2	0
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr3	69122652	70461295	4	2	2
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr3	70462768	70557160	6	4	2
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr3	70558473	71163647	4	2	2
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr3	71164757	71700992	6	4	2
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr3	71703256	72186295	7	5	2
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr3	72188248	73156912	2	2	0
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr3	73157969	76118640	3	2	1
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr3	76120190	109445138	2	2	0
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr3	109446184	109613396	1	1	0
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr3	109617487	120033304	2	2	0
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr3	120034477	120094435	1	1	0
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr3	120096110	152698332	2	2	0
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr3	152699691	154750905	3	2	1
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr3	154752019	179987277	2	2	0
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr3	179988487	182478805	3	2	1
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr3	182480596	193349080	2	2	0
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr3	193350110	193640883	3	2	1
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr3	193643828	198080324	2	2	0
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr3	198082104	198181744	3	2	1
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr4	11961	1756795	3	2	1
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr4	1758247	3262691	4	2	2
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr4	3263752	6638976	3	2	1
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr4	6640363	7174778	4	2	2
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr4	7175783	38608841	3	2	1
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr4	38609944	39642630	4	2	2
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr4	39643755	49091180	3	2	1
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr4	49092187	49160792	1	1	0
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr4	49163530	49567284	3	2	1
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr4	49568370	49634344	4	3	1
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr4	49635479	170254716	3	2	1
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr4	170256712	172731445	2	1	1
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr4	172732529	177660646	3	2	1
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr4	177661963	184136420	2	1	1
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr4	184138088	185751372	3	2	1
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr4	185752591	190122722	2	1	1
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr5	11882	1717978	5	3	2
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr5	1719098	9280085	3	2	1
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr5	9281194	15205356	4	3	1
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr5	15206481	17027237	3	2	1
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr5	17028578	17471567	5	3	2
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr5	17473735	34324521	3	2	1
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr5	34325565	36707090	5	3	2
c2479899-340c-4e12-8b6a-8cf83b74db1b	chr5	36708189	37405108	6	3	3
