GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
e8fad55f-5d04-462c-aac6-8edc450020b4	chr1	13116	121742438	3	2	1
e8fad55f-5d04-462c-aac6-8edc450020b4	chr1	143417573	145905481	8	6	2
e8fad55f-5d04-462c-aac6-8edc450020b4	chr1	145916017	147242605	10	9	1
e8fad55f-5d04-462c-aac6-8edc450020b4	chr1	147244865	147452245	5	4	1
e8fad55f-5d04-462c-aac6-8edc450020b4	chr1	147453441	147684307	11	10	1
e8fad55f-5d04-462c-aac6-8edc450020b4	chr1	147685430	147914522	8	7	1
e8fad55f-5d04-462c-aac6-8edc450020b4	chr1	147916436	154081950	11	10	1
e8fad55f-5d04-462c-aac6-8edc450020b4	chr1	154083103	166376957	6	5	1
e8fad55f-5d04-462c-aac6-8edc450020b4	chr1	166378153	168828752	8	7	1
e8fad55f-5d04-462c-aac6-8edc450020b4	chr1	168830100	170574339	7	6	1
e8fad55f-5d04-462c-aac6-8edc450020b4	chr1	170575371	180612625	6	5	1
e8fad55f-5d04-462c-aac6-8edc450020b4	chr1	180613900	181775681	8	7	1
e8fad55f-5d04-462c-aac6-8edc450020b4	chr1	181778213	189295366	6	5	1
e8fad55f-5d04-462c-aac6-8edc450020b4	chr1	189296409	189330702	5	5	0
e8fad55f-5d04-462c-aac6-8edc450020b4	chr1	189332548	190080481	6	5	1
e8fad55f-5d04-462c-aac6-8edc450020b4	chr1	190081596	190437201	11	10	1
e8fad55f-5d04-462c-aac6-8edc450020b4	chr1	190439044	191803258	9	8	1
e8fad55f-5d04-462c-aac6-8edc450020b4	chr1	191805018	192033677	11	11	0
e8fad55f-5d04-462c-aac6-8edc450020b4	chr1	192034795	192456772	8	7	1
e8fad55f-5d04-462c-aac6-8edc450020b4	chr1	192457972	222384945	6	5	1
e8fad55f-5d04-462c-aac6-8edc450020b4	chr1	222386044	227236245	8	7	1
e8fad55f-5d04-462c-aac6-8edc450020b4	chr1	227237900	228787715	11	10	1
e8fad55f-5d04-462c-aac6-8edc450020b4	chr1	228789191	229545259	8	7	1
e8fad55f-5d04-462c-aac6-8edc450020b4	chr1	229547517	243019928	6	5	1
e8fad55f-5d04-462c-aac6-8edc450020b4	chr1	243021073	243088675	5	4	1
e8fad55f-5d04-462c-aac6-8edc450020b4	chr1	243089969	248277613	6	5	1
e8fad55f-5d04-462c-aac6-8edc450020b4	chr1	248278623	248945703	8	7	1
e8fad55f-5d04-462c-aac6-8edc450020b4	chr2	10587	50984688	4	2	2
e8fad55f-5d04-462c-aac6-8edc450020b4	chr2	50987855	51012076	2	2	0
e8fad55f-5d04-462c-aac6-8edc450020b4	chr2	51013282	90119076	4	2	2
e8fad55f-5d04-462c-aac6-8edc450020b4	chr2	90120687	95834541	3	2	1
e8fad55f-5d04-462c-aac6-8edc450020b4	chr2	95836014	97183482	4	2	2
e8fad55f-5d04-462c-aac6-8edc450020b4	chr2	97184940	111390997	3	2	1
e8fad55f-5d04-462c-aac6-8edc450020b4	chr2	111392086	112277243	4	2	2
e8fad55f-5d04-462c-aac6-8edc450020b4	chr2	112278379	137833948	3	2	1
e8fad55f-5d04-462c-aac6-8edc450020b4	chr2	137835365	137997484	2	2	0
e8fad55f-5d04-462c-aac6-8edc450020b4	chr2	138000583	139632203	3	2	1
e8fad55f-5d04-462c-aac6-8edc450020b4	chr2	139634014	139941545	2	2	0
e8fad55f-5d04-462c-aac6-8edc450020b4	chr2	139942704	140616556	3	2	1
e8fad55f-5d04-462c-aac6-8edc450020b4	chr2	140618090	141022091	2	2	0
e8fad55f-5d04-462c-aac6-8edc450020b4	chr2	141023203	141228715	0	0	0
e8fad55f-5d04-462c-aac6-8edc450020b4	chr2	141230829	143163965	2	2	0
e8fad55f-5d04-462c-aac6-8edc450020b4	chr2	143165044	143679650	2	1	1
e8fad55f-5d04-462c-aac6-8edc450020b4	chr2	143682737	147050364	3	2	1
e8fad55f-5d04-462c-aac6-8edc450020b4	chr2	147051395	147067754	2	2	0
e8fad55f-5d04-462c-aac6-8edc450020b4	chr2	147068949	147543848	3	2	1
e8fad55f-5d04-462c-aac6-8edc450020b4	chr2	147545563	148190702	2	2	0
e8fad55f-5d04-462c-aac6-8edc450020b4	chr2	148194617	242183243	4	2	2
e8fad55f-5d04-462c-aac6-8edc450020b4	chr3	18519	35922925	4	3	1
e8fad55f-5d04-462c-aac6-8edc450020b4	chr3	35923955	35932942	7	5	2
e8fad55f-5d04-462c-aac6-8edc450020b4	chr3	35936625	59934220	4	3	1
e8fad55f-5d04-462c-aac6-8edc450020b4	chr3	59935303	60108304	3	3	0
e8fad55f-5d04-462c-aac6-8edc450020b4	chr3	60109344	67324513	4	3	1
e8fad55f-5d04-462c-aac6-8edc450020b4	chr3	67325783	67861080	3	3	0
e8fad55f-5d04-462c-aac6-8edc450020b4	chr3	67865052	76816751	4	3	1
e8fad55f-5d04-462c-aac6-8edc450020b4	chr3	76817815	77081633	2	1	1
e8fad55f-5d04-462c-aac6-8edc450020b4	chr3	77083331	81721869	4	3	1
e8fad55f-5d04-462c-aac6-8edc450020b4	chr3	81722896	81809083	3	3	0
e8fad55f-5d04-462c-aac6-8edc450020b4	chr3	81810711	116410255	4	3	1
e8fad55f-5d04-462c-aac6-8edc450020b4	chr3	116412361	117245321	3	2	1
e8fad55f-5d04-462c-aac6-8edc450020b4	chr3	117246386	162825735	4	3	1
e8fad55f-5d04-462c-aac6-8edc450020b4	chr3	162827321	162907431	7	7	0
e8fad55f-5d04-462c-aac6-8edc450020b4	chr3	162908555	177131952	4	3	1
e8fad55f-5d04-462c-aac6-8edc450020b4	chr3	177133394	177176187	3	3	0
e8fad55f-5d04-462c-aac6-8edc450020b4	chr3	177177756	198181744	4	3	1
e8fad55f-5d04-462c-aac6-8edc450020b4	chr4	11961	6225805	4	2	2
e8fad55f-5d04-462c-aac6-8edc450020b4	chr4	6227076	6252971	2	2	0
e8fad55f-5d04-462c-aac6-8edc450020b4	chr4	6254210	54454400	4	2	2
e8fad55f-5d04-462c-aac6-8edc450020b4	chr4	54455460	54487059	2	2	0
e8fad55f-5d04-462c-aac6-8edc450020b4	chr4	54488108	68511124	3	2	1
e8fad55f-5d04-462c-aac6-8edc450020b4	chr4	68512209	68614875	2	2	0
e8fad55f-5d04-462c-aac6-8edc450020b4	chr4	68616153	90460602	3	2	1
e8fad55f-5d04-462c-aac6-8edc450020b4	chr4	90462604	90593975	1	1	0
e8fad55f-5d04-462c-aac6-8edc450020b4	chr4	90595165	91266440	3	2	1
e8fad55f-5d04-462c-aac6-8edc450020b4	chr4	91268006	190122722	4	2	2
e8fad55f-5d04-462c-aac6-8edc450020b4	chr5	11882	75052	3	2	1
e8fad55f-5d04-462c-aac6-8edc450020b4	chr5	76846	181363900	4	2	2
e8fad55f-5d04-462c-aac6-8edc450020b4	chr6	100116	27960546	3	2	1
e8fad55f-5d04-462c-aac6-8edc450020b4	chr6	27961954	27989301	4	4	0
e8fad55f-5d04-462c-aac6-8edc450020b4	chr6	27990333	54519572	4	2	2
e8fad55f-5d04-462c-aac6-8edc450020b4	chr6	54521183	54935022	2	2	0
e8fad55f-5d04-462c-aac6-8edc450020b4	chr6	54936076	84463784	4	2	2
e8fad55f-5d04-462c-aac6-8edc450020b4	chr6	84465083	84904098	2	2	0
e8fad55f-5d04-462c-aac6-8edc450020b4	chr6	84907211	170740469	4	2	2
e8fad55f-5d04-462c-aac6-8edc450020b4	chr7	20608	19773395	6	4	2
e8fad55f-5d04-462c-aac6-8edc450020b4	chr7	19774406	33148184	4	2	2
e8fad55f-5d04-462c-aac6-8edc450020b4	chr7	33149321	33278155	3	2	1
e8fad55f-5d04-462c-aac6-8edc450020b4	chr7	33279332	69785320	4	2	2
e8fad55f-5d04-462c-aac6-8edc450020b4	chr7	69786706	70573010	3	2	1
e8fad55f-5d04-462c-aac6-8edc450020b4	chr7	70575017	76978621	4	2	2
e8fad55f-5d04-462c-aac6-8edc450020b4	chr7	76979651	77040016	3	2	1
e8fad55f-5d04-462c-aac6-8edc450020b4	chr7	77048261	159334386	4	2	2
e8fad55f-5d04-462c-aac6-8edc450020b4	chr8	61774	7151018	2	2	0
e8fad55f-5d04-462c-aac6-8edc450020b4	chr8	7152126	7271135	3	3	0
e8fad55f-5d04-462c-aac6-8edc450020b4	chr8	7290504	8132772	2	2	0
e8fad55f-5d04-462c-aac6-8edc450020b4	chr8	8134171	8153724	4	4	0
e8fad55f-5d04-462c-aac6-8edc450020b4	chr8	8155240	8235718	1	1	0
e8fad55f-5d04-462c-aac6-8edc450020b4	chr8	8236884	12060300	2	2	0
e8fad55f-5d04-462c-aac6-8edc450020b4	chr8	12065292	12099553	4	4	0
e8fad55f-5d04-462c-aac6-8edc450020b4	chr8	12109184	12185342	3	3	0
e8fad55f-5d04-462c-aac6-8edc450020b4	chr8	12186669	12207294	2	2	0
e8fad55f-5d04-462c-aac6-8edc450020b4	chr8	12214727	12230922	5	4	1
e8fad55f-5d04-462c-aac6-8edc450020b4	chr8	12232083	29036720	2	2	0
e8fad55f-5d04-462c-aac6-8edc450020b4	chr8	29038997	29049916	1	1	0
e8fad55f-5d04-462c-aac6-8edc450020b4	chr8	29052006	39374115	2	2	0
e8fad55f-5d04-462c-aac6-8edc450020b4	chr8	39375220	39529195	0	0	0
e8fad55f-5d04-462c-aac6-8edc450020b4	chr8	39530806	41284433	2	2	0
e8fad55f-5d04-462c-aac6-8edc450020b4	chr8	41285507	42239361	6	4	2
