GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr1	13116	815963	2	2	0
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr1	817186	248945703	2	1	1
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr2	10587	242183243	2	1	1
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr3	18519	198181744	2	1	1
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr4	11961	1393975	1	1	0
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr4	1395029	4271337	2	1	1
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr4	4272878	34609475	1	1	0
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr4	34611303	49136451	2	1	1
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr4	49138328	49216098	1	1	0
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr4	49217487	190122722	2	1	1
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr5	11882	45387752	3	2	1
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr5	45389418	50137581	4	2	2
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr5	50138728	93205828	2	1	1
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr5	93208754	95917591	3	2	1
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr5	95918798	154573504	2	1	1
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr5	154574955	156455917	5	3	2
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr5	156457712	181363900	2	1	1
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr6	100116	170740469	2	1	1
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr7	20608	159334386	2	1	1
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr8	61774	145078402	2	1	1
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr9	10469	38682529	2	1	1
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr9	38683663	68570496	2	2	0
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr9	68571652	138256233	2	1	1
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr10	15029	133787009	2	1	1
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr11	87268	42104565	2	1	1
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr11	42105570	43817058	8	7	1
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr11	43818385	47028983	9	8	1
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr11	47035458	50712900	7	6	1
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr11	50713921	50719568	5	3	2
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr11	50720766	50739547	9	9	0
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr11	50741205	50757980	7	7	0
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr11	50759054	50820706	9	9	0
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr11	54526219	62800164	2	1	1
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr11	62804961	65774583	1	1	0
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr11	65775950	103349916	3	2	1
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr11	103351234	135076424	2	1	1
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr12	11065	73150833	2	1	1
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr12	73151950	132536987	1	1	0
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr12	132538254	133264676	2	1	1
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr13	18445955	114343123	2	1	1
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr14	18223583	106880670	2	1	1
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr15	19795285	101980591	2	1	1
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr16	10291	90226358	2	1	1
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr17	151035	72591042	2	1	1
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr17	72592925	83237603	1	1	0
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr18	16444	2599940	3	2	1
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr18	2601623	15410360	2	1	1
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr18	20931967	80259190	1	1	0
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr19	157892	24437859	1	1	0
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr19	27240947	27542713	8	6	2
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr19	27544478	27642809	18	15	3
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr19	27644144	29631651	2	2	0
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr19	29633074	29922950	16	14	2
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr19	29924412	42778994	2	2	0
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr19	42780076	43052348	1	1	0
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr19	43053948	48494890	2	2	0
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr19	48496124	58607412	1	1	0
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr20	80457	64331516	2	1	1
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr21	7762688	10623810	2	2	0
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr21	10635017	13033482	3	3	0
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr21	13034950	46699722	2	1	1
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr22	15284540	16562246	3	3	0
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chr22	16563847	50802392	2	1	1
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chrX	2781514	48250591	1	1	0
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chrX	48251655	48254688	5	5	0
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chrX	48255765	48263515	3	3	0
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chrX	48264817	72182420	1	1	0
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chrX	72184892	72196871	5	5	0
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chrX	72198819	92976920	1	1	0
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chrX	92979665	93008345	0	0	0
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chrX	93009353	155699751	1	1	0
875fe663-c1d0-4ea7-825e-a718f4a7c4a2	chrY	2789135	26622951	1	1	0
