GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
0ecdcf72-7578-4171-8e68-b86c57961d3f	chr1	13116	248945703	2	1	1
0ecdcf72-7578-4171-8e68-b86c57961d3f	chr2	10587	242183243	2	1	1
0ecdcf72-7578-4171-8e68-b86c57961d3f	chr3	18519	198181744	2	1	1
0ecdcf72-7578-4171-8e68-b86c57961d3f	chr4	11961	190122722	2	1	1
0ecdcf72-7578-4171-8e68-b86c57961d3f	chr5	11882	181363900	2	1	1
0ecdcf72-7578-4171-8e68-b86c57961d3f	chr6	100116	170349749	2	1	1
0ecdcf72-7578-4171-8e68-b86c57961d3f	chr6	170350876	170740469	2	2	0
0ecdcf72-7578-4171-8e68-b86c57961d3f	chr7	20608	159334386	2	1	1
0ecdcf72-7578-4171-8e68-b86c57961d3f	chr8	61774	79160252	2	1	1
0ecdcf72-7578-4171-8e68-b86c57961d3f	chr8	79161488	81995838	3	2	1
0ecdcf72-7578-4171-8e68-b86c57961d3f	chr8	81997114	131439208	2	1	1
0ecdcf72-7578-4171-8e68-b86c57961d3f	chr8	131440517	132742276	3	2	1
0ecdcf72-7578-4171-8e68-b86c57961d3f	chr8	132743631	141935969	2	1	1
0ecdcf72-7578-4171-8e68-b86c57961d3f	chr8	141937039	142748081	3	2	1
0ecdcf72-7578-4171-8e68-b86c57961d3f	chr8	142749181	145078402	2	1	1
0ecdcf72-7578-4171-8e68-b86c57961d3f	chr9	10469	120650	3	2	1
0ecdcf72-7578-4171-8e68-b86c57961d3f	chr9	122641	138256233	2	1	1
0ecdcf72-7578-4171-8e68-b86c57961d3f	chr10	15029	133787009	2	1	1
0ecdcf72-7578-4171-8e68-b86c57961d3f	chr11	87268	135076424	2	1	1
0ecdcf72-7578-4171-8e68-b86c57961d3f	chr12	11065	2539870	2	1	1
0ecdcf72-7578-4171-8e68-b86c57961d3f	chr12	2541098	2550456	3	2	1
0ecdcf72-7578-4171-8e68-b86c57961d3f	chr12	2551587	133264676	2	1	1
0ecdcf72-7578-4171-8e68-b86c57961d3f	chr13	18445955	114343123	2	1	1
0ecdcf72-7578-4171-8e68-b86c57961d3f	chr14	18223583	18562608	3	2	1
0ecdcf72-7578-4171-8e68-b86c57961d3f	chr14	18564691	33378132	2	1	1
0ecdcf72-7578-4171-8e68-b86c57961d3f	chr14	33379374	35500232	3	2	1
0ecdcf72-7578-4171-8e68-b86c57961d3f	chr14	35502726	36627405	4	3	1
0ecdcf72-7578-4171-8e68-b86c57961d3f	chr14	36628983	106880670	2	1	1
0ecdcf72-7578-4171-8e68-b86c57961d3f	chr15	19795285	101980591	2	1	1
0ecdcf72-7578-4171-8e68-b86c57961d3f	chr16	10291	90226358	2	1	1
0ecdcf72-7578-4171-8e68-b86c57961d3f	chr17	151035	83237603	2	1	1
0ecdcf72-7578-4171-8e68-b86c57961d3f	chr18	16444	80259190	2	1	1
0ecdcf72-7578-4171-8e68-b86c57961d3f	chr19	157892	34984929	2	1	1
0ecdcf72-7578-4171-8e68-b86c57961d3f	chr19	34986137	34993912	1	1	0
0ecdcf72-7578-4171-8e68-b86c57961d3f	chr19	34995421	58607412	2	1	1
0ecdcf72-7578-4171-8e68-b86c57961d3f	chr20	80457	64331516	2	1	1
0ecdcf72-7578-4171-8e68-b86c57961d3f	chr21	7762688	46699722	2	1	1
0ecdcf72-7578-4171-8e68-b86c57961d3f	chr22	15284540	50802392	2	1	1
0ecdcf72-7578-4171-8e68-b86c57961d3f	chrX	2781514	19962623	1	1	0
0ecdcf72-7578-4171-8e68-b86c57961d3f	chrX	19969387	19978386	3	3	0
0ecdcf72-7578-4171-8e68-b86c57961d3f	chrX	19980412	62474165	1	1	0
0ecdcf72-7578-4171-8e68-b86c57961d3f	chrX	62475181	62504840	2	2	0
0ecdcf72-7578-4171-8e68-b86c57961d3f	chrX	62505932	69768536	1	1	0
0ecdcf72-7578-4171-8e68-b86c57961d3f	chrX	69770458	69780737	0	0	0
0ecdcf72-7578-4171-8e68-b86c57961d3f	chrX	69781773	113074527	1	1	0
0ecdcf72-7578-4171-8e68-b86c57961d3f	chrX	113079578	113095253	3	3	0
0ecdcf72-7578-4171-8e68-b86c57961d3f	chrX	113096344	118982773	1	1	0
0ecdcf72-7578-4171-8e68-b86c57961d3f	chrX	118984714	119015306	2	2	0
0ecdcf72-7578-4171-8e68-b86c57961d3f	chrX	119016504	155699751	1	1	0
0ecdcf72-7578-4171-8e68-b86c57961d3f	chrY	2789135	26622951	1	1	0
