GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
560018e3-da42-4581-b77d-db661cb3a7b4	chr1	13116	143461702	2	1	1
560018e3-da42-4581-b77d-db661cb3a7b4	chr1	143497185	143525746	3	2	1
560018e3-da42-4581-b77d-db661cb3a7b4	chr1	143528356	143534459	0	0	0
560018e3-da42-4581-b77d-db661cb3a7b4	chr1	143535674	248945703	2	1	1
560018e3-da42-4581-b77d-db661cb3a7b4	chr2	10587	242183243	2	1	1
560018e3-da42-4581-b77d-db661cb3a7b4	chr3	18519	198181744	2	1	1
560018e3-da42-4581-b77d-db661cb3a7b4	chr4	11961	49062470	2	1	1
560018e3-da42-4581-b77d-db661cb3a7b4	chr4	49065050	49101831	1	1	0
560018e3-da42-4581-b77d-db661cb3a7b4	chr4	49102987	190122722	2	1	1
560018e3-da42-4581-b77d-db661cb3a7b4	chr5	11882	685389	2	1	1
560018e3-da42-4581-b77d-db661cb3a7b4	chr5	686567	819238	2	2	0
560018e3-da42-4581-b77d-db661cb3a7b4	chr5	820479	46035678	2	1	1
560018e3-da42-4581-b77d-db661cb3a7b4	chr5	46036863	46092310	0	0	0
560018e3-da42-4581-b77d-db661cb3a7b4	chr5	46094350	46245535	1	1	0
560018e3-da42-4581-b77d-db661cb3a7b4	chr5	46246868	46309072	0	0	0
560018e3-da42-4581-b77d-db661cb3a7b4	chr5	46310073	163053921	2	1	1
560018e3-da42-4581-b77d-db661cb3a7b4	chr5	163058541	163114433	1	1	0
560018e3-da42-4581-b77d-db661cb3a7b4	chr5	163116600	181363900	2	1	1
560018e3-da42-4581-b77d-db661cb3a7b4	chr6	100116	170740469	2	1	1
560018e3-da42-4581-b77d-db661cb3a7b4	chr7	20608	57927827	2	1	1
560018e3-da42-4581-b77d-db661cb3a7b4	chr7	57929016	62967786	1	1	0
560018e3-da42-4581-b77d-db661cb3a7b4	chr7	62969063	159334386	2	1	1
560018e3-da42-4581-b77d-db661cb3a7b4	chr8	61774	43738304	2	1	1
560018e3-da42-4581-b77d-db661cb3a7b4	chr8	43741092	43811929	0	0	0
560018e3-da42-4581-b77d-db661cb3a7b4	chr8	43813754	46540207	1	1	0
560018e3-da42-4581-b77d-db661cb3a7b4	chr8	46542280	145078402	2	1	1
560018e3-da42-4581-b77d-db661cb3a7b4	chr9	10469	43070419	2	1	1
560018e3-da42-4581-b77d-db661cb3a7b4	chr9	60839871	68409090	2	2	0
560018e3-da42-4581-b77d-db661cb3a7b4	chr9	68410191	138256233	2	1	1
560018e3-da42-4581-b77d-db661cb3a7b4	chr10	15029	133787009	2	1	1
560018e3-da42-4581-b77d-db661cb3a7b4	chr11	87268	48681280	2	1	1
