GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
e3bad720-d2a3-4514-b00a-6cfab2c5671c	chr1	13116	2914804	5	4	1
e3bad720-d2a3-4514-b00a-6cfab2c5671c	chr1	2915848	8256672	3	2	1
e3bad720-d2a3-4514-b00a-6cfab2c5671c	chr1	8257898	8735492	6	5	1
e3bad720-d2a3-4514-b00a-6cfab2c5671c	chr1	8740721	13821512	3	2	1
e3bad720-d2a3-4514-b00a-6cfab2c5671c	chr1	13822552	13937408	7	7	0
e3bad720-d2a3-4514-b00a-6cfab2c5671c	chr1	13938582	14308308	3	2	1
e3bad720-d2a3-4514-b00a-6cfab2c5671c	chr1	14309357	14838518	7	6	1
e3bad720-d2a3-4514-b00a-6cfab2c5671c	chr1	14839733	15627888	3	2	1
e3bad720-d2a3-4514-b00a-6cfab2c5671c	chr1	15628893	16644262	5	4	1
e3bad720-d2a3-4514-b00a-6cfab2c5671c	chr1	16645298	18377029	3	2	1
e3bad720-d2a3-4514-b00a-6cfab2c5671c	chr1	18378368	19066539	7	6	1
e3bad720-d2a3-4514-b00a-6cfab2c5671c	chr1	19068230	20658862	3	2	1
e3bad720-d2a3-4514-b00a-6cfab2c5671c	chr1	20660064	21751179	7	6	1
e3bad720-d2a3-4514-b00a-6cfab2c5671c	chr1	21753584	27020795	1	1	0
e3bad720-d2a3-4514-b00a-6cfab2c5671c	chr1	27030299	27054317	6	6	0
e3bad720-d2a3-4514-b00a-6cfab2c5671c	chr1	27056171	29141870	3	2	1
e3bad720-d2a3-4514-b00a-6cfab2c5671c	chr1	29143254	35654789	1	1	0
e3bad720-d2a3-4514-b00a-6cfab2c5671c	chr1	35656446	37534584	4	2	2
e3bad720-d2a3-4514-b00a-6cfab2c5671c	chr1	37536467	37804789	3	2	1
e3bad720-d2a3-4514-b00a-6cfab2c5671c	chr1	37805823	39018294	4	2	2
e3bad720-d2a3-4514-b00a-6cfab2c5671c	chr1	39020156	42684217	3	2	1
e3bad720-d2a3-4514-b00a-6cfab2c5671c	chr1	42686939	46715078	4	2	2
e3bad720-d2a3-4514-b00a-6cfab2c5671c	chr1	46716534	50124070	3	2	1
e3bad720-d2a3-4514-b00a-6cfab2c5671c	chr1	50125733	50360952	1	1	0
e3bad720-d2a3-4514-b00a-6cfab2c5671c	chr1	50362420	56459846	3	2	1
e3bad720-d2a3-4514-b00a-6cfab2c5671c	chr1	56460987	57401012	4	2	2
e3bad720-d2a3-4514-b00a-6cfab2c5671c	chr1	57402644	69801186	3	2	1
e3bad720-d2a3-4514-b00a-6cfab2c5671c	chr1	69803828	69893294	5	3	2
e3bad720-d2a3-4514-b00a-6cfab2c5671c	chr1	69894531	72300402	9	8	1
e3bad720-d2a3-4514-b00a-6cfab2c5671c	chr1	72301568	72345777	1	1	0
e3bad720-d2a3-4514-b00a-6cfab2c5671c	chr1	72346974	73602644	8	7	1
e3bad720-d2a3-4514-b00a-6cfab2c5671c	chr1	73604659	73773793	3	3	0
e3bad720-d2a3-4514-b00a-6cfab2c5671c	chr1	73774860	82896000	3	2	1
e3bad720-d2a3-4514-b00a-6cfab2c5671c	chr1	82897324	83273398	4	4	0
e3bad720-d2a3-4514-b00a-6cfab2c5671c	chr1	83274841	83345125	5	3	2
e3bad720-d2a3-4514-b00a-6cfab2c5671c	chr1	83347529	100966353	3	2	1
e3bad720-d2a3-4514-b00a-6cfab2c5671c	chr1	100967851	101083760	4	2	2
e3bad720-d2a3-4514-b00a-6cfab2c5671c	chr1	101085424	101374815	4	4	0
e3bad720-d2a3-4514-b00a-6cfab2c5671c	chr1	101375983	111355940	3	2	1
e3bad720-d2a3-4514-b00a-6cfab2c5671c	chr1	111357088	121742438	2	1	1
e3bad720-d2a3-4514-b00a-6cfab2c5671c	chr1	143417573	228857206	3	3	0
e3bad720-d2a3-4514-b00a-6cfab2c5671c	chr1	228858225	248945703	4	4	0
e3bad720-d2a3-4514-b00a-6cfab2c5671c	chr2	10587	352143	4	4	0
e3bad720-d2a3-4514-b00a-6cfab2c5671c	chr2	353274	1297795	2	1	1
e3bad720-d2a3-4514-b00a-6cfab2c5671c	chr2	1299768	2425578	3	3	0
