GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
b435c7e6-680a-4c72-a123-9714cba81fac	chr1	13116	29241469	6	3	3
b435c7e6-680a-4c72-a123-9714cba81fac	chr1	29242700	31038536	7	4	3
b435c7e6-680a-4c72-a123-9714cba81fac	chr1	31040094	31258361	5	3	2
b435c7e6-680a-4c72-a123-9714cba81fac	chr1	31260045	31459677	6	3	3
b435c7e6-680a-4c72-a123-9714cba81fac	chr1	31460847	34062834	7	4	3
b435c7e6-680a-4c72-a123-9714cba81fac	chr1	34064135	34285335	6	3	3
b435c7e6-680a-4c72-a123-9714cba81fac	chr1	34286718	43033725	7	4	3
b435c7e6-680a-4c72-a123-9714cba81fac	chr1	43034882	43689199	8	4	4
b435c7e6-680a-4c72-a123-9714cba81fac	chr1	43692458	49357825	7	4	3
b435c7e6-680a-4c72-a123-9714cba81fac	chr1	49362991	58700166	6	3	3
b435c7e6-680a-4c72-a123-9714cba81fac	chr1	58701644	61588294	7	4	3
b435c7e6-680a-4c72-a123-9714cba81fac	chr1	61589595	62787343	5	3	2
b435c7e6-680a-4c72-a123-9714cba81fac	chr1	62789839	67564235	6	3	3
b435c7e6-680a-4c72-a123-9714cba81fac	chr1	67565728	68334371	7	4	3
b435c7e6-680a-4c72-a123-9714cba81fac	chr1	68335736	106999605	6	3	3
b435c7e6-680a-4c72-a123-9714cba81fac	chr1	107001554	108133889	7	4	3
b435c7e6-680a-4c72-a123-9714cba81fac	chr1	108135351	112148022	6	3	3
b435c7e6-680a-4c72-a123-9714cba81fac	chr1	112149095	113145080	5	3	2
b435c7e6-680a-4c72-a123-9714cba81fac	chr1	113147213	115611190	6	3	3
b435c7e6-680a-4c72-a123-9714cba81fac	chr1	115612210	121597166	7	4	3
b435c7e6-680a-4c72-a123-9714cba81fac	chr1	121599231	121608947	4	4	0
b435c7e6-680a-4c72-a123-9714cba81fac	chr1	121619151	121627541	1	1	0
b435c7e6-680a-4c72-a123-9714cba81fac	chr1	121628584	121628584	2	2	0
b435c7e6-680a-4c72-a123-9714cba81fac	chr1	121629692	121742438	3	3	0
