GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
81f9ede6-25c7-4ade-85de-a5cbeff94b5a	chr1	13116	121742438	3	2	1
81f9ede6-25c7-4ade-85de-a5cbeff94b5a	chr1	143417573	153147493	6	5	1
81f9ede6-25c7-4ade-85de-a5cbeff94b5a	chr1	153148659	164559883	5	3	2
81f9ede6-25c7-4ade-85de-a5cbeff94b5a	chr1	164560893	228332681	3	2	1
81f9ede6-25c7-4ade-85de-a5cbeff94b5a	chr1	228334119	230626902	5	3	2
81f9ede6-25c7-4ade-85de-a5cbeff94b5a	chr1	230627941	248945703	4	2	2
81f9ede6-25c7-4ade-85de-a5cbeff94b5a	chr2	10587	39842880	3	2	1
81f9ede6-25c7-4ade-85de-a5cbeff94b5a	chr2	39844167	172008155	2	1	1
81f9ede6-25c7-4ade-85de-a5cbeff94b5a	chr2	172010182	172021244	0	0	0
81f9ede6-25c7-4ade-85de-a5cbeff94b5a	chr2	172023605	193611587	2	1	1
81f9ede6-25c7-4ade-85de-a5cbeff94b5a	chr2	193614608	237301228	3	2	1
81f9ede6-25c7-4ade-85de-a5cbeff94b5a	chr2	237302238	242183243	1	1	0
81f9ede6-25c7-4ade-85de-a5cbeff94b5a	chr3	18519	198181744	2	1	1
81f9ede6-25c7-4ade-85de-a5cbeff94b5a	chr4	11961	49093476	2	1	1
81f9ede6-25c7-4ade-85de-a5cbeff94b5a	chr4	49095189	49155372	7	6	1
81f9ede6-25c7-4ade-85de-a5cbeff94b5a	chr4	49156571	190122722	2	1	1
81f9ede6-25c7-4ade-85de-a5cbeff94b5a	chr5	11882	52848944	4	2	2
81f9ede6-25c7-4ade-85de-a5cbeff94b5a	chr5	52850259	73970600	3	2	1
81f9ede6-25c7-4ade-85de-a5cbeff94b5a	chr5	73972004	86987764	4	2	2
81f9ede6-25c7-4ade-85de-a5cbeff94b5a	chr5	86988888	98008604	3	2	1
81f9ede6-25c7-4ade-85de-a5cbeff94b5a	chr5	98009616	99464406	5	3	2
81f9ede6-25c7-4ade-85de-a5cbeff94b5a	chr5	99466210	99701012	2	1	1
81f9ede6-25c7-4ade-85de-a5cbeff94b5a	chr5	99702589	102834176	5	3	2
81f9ede6-25c7-4ade-85de-a5cbeff94b5a	chr5	102835209	103889473	2	2	0
81f9ede6-25c7-4ade-85de-a5cbeff94b5a	chr5	103890528	106158679	4	2	2
81f9ede6-25c7-4ade-85de-a5cbeff94b5a	chr5	106160531	106748516	3	2	1
81f9ede6-25c7-4ade-85de-a5cbeff94b5a	chr5	106749746	107751649	5	3	2
81f9ede6-25c7-4ade-85de-a5cbeff94b5a	chr5	107753009	120170313	3	3	0
81f9ede6-25c7-4ade-85de-a5cbeff94b5a	chr5	120171548	120178399	5	3	2
81f9ede6-25c7-4ade-85de-a5cbeff94b5a	chr5	120179970	120198019	2	1	1
81f9ede6-25c7-4ade-85de-a5cbeff94b5a	chr5	120199918	122462592	5	3	2
81f9ede6-25c7-4ade-85de-a5cbeff94b5a	chr5	122463810	127206900	3	3	0
81f9ede6-25c7-4ade-85de-a5cbeff94b5a	chr5	127210367	128213008	4	2	2
81f9ede6-25c7-4ade-85de-a5cbeff94b5a	chr5	128214057	129001123	2	2	0
81f9ede6-25c7-4ade-85de-a5cbeff94b5a	chr5	129002349	137927545	4	2	2
81f9ede6-25c7-4ade-85de-a5cbeff94b5a	chr5	137929232	138581104	2	2	0
81f9ede6-25c7-4ade-85de-a5cbeff94b5a	chr5	138582137	143935324	5	3	2
81f9ede6-25c7-4ade-85de-a5cbeff94b5a	chr5	143936928	145327069	2	2	0
81f9ede6-25c7-4ade-85de-a5cbeff94b5a	chr5	145328565	146851433	4	2	2
81f9ede6-25c7-4ade-85de-a5cbeff94b5a	chr5	146854076	147000400	2	2	0
81f9ede6-25c7-4ade-85de-a5cbeff94b5a	chr5	147002528	149493361	5	3	2
81f9ede6-25c7-4ade-85de-a5cbeff94b5a	chr5	149494824	163684846	4	2	2
81f9ede6-25c7-4ade-85de-a5cbeff94b5a	chr5	163685882	165523263	6	3	3
81f9ede6-25c7-4ade-85de-a5cbeff94b5a	chr5	165524681	169432685	4	2	2
81f9ede6-25c7-4ade-85de-a5cbeff94b5a	chr5	169433701	172297696	5	3	2
81f9ede6-25c7-4ade-85de-a5cbeff94b5a	chr5	172299095	181363900	3	2	1
81f9ede6-25c7-4ade-85de-a5cbeff94b5a	chr6	100116	378703	3	3	0
81f9ede6-25c7-4ade-85de-a5cbeff94b5a	chr6	379834	64114355	4	2	2
81f9ede6-25c7-4ade-85de-a5cbeff94b5a	chr6	64115362	132601517	2	1	1
81f9ede6-25c7-4ade-85de-a5cbeff94b5a	chr6	132602634	153680559	3	2	1
81f9ede6-25c7-4ade-85de-a5cbeff94b5a	chr6	153681583	170740469	2	1	1
81f9ede6-25c7-4ade-85de-a5cbeff94b5a	chr7	20608	57882743	4	4	0
81f9ede6-25c7-4ade-85de-a5cbeff94b5a	chr7	57883874	63738677	5	5	0
