GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
133f4e23-30d9-438f-87fe-f068bb78ccba	chr1	13116	248945703	2	1	1
133f4e23-30d9-438f-87fe-f068bb78ccba	chr2	10587	242183243	2	1	1
133f4e23-30d9-438f-87fe-f068bb78ccba	chr3	18519	198181744	2	1	1
133f4e23-30d9-438f-87fe-f068bb78ccba	chr4	11961	166663132	2	1	1
133f4e23-30d9-438f-87fe-f068bb78ccba	chr4	166664578	166675085	1	1	0
133f4e23-30d9-438f-87fe-f068bb78ccba	chr4	166676612	181147979	2	1	1
133f4e23-30d9-438f-87fe-f068bb78ccba	chr4	181149237	181164447	3	2	1
133f4e23-30d9-438f-87fe-f068bb78ccba	chr4	181166510	190122722	2	1	1
133f4e23-30d9-438f-87fe-f068bb78ccba	chr5	11882	150870805	2	1	1
133f4e23-30d9-438f-87fe-f068bb78ccba	chr5	150871818	150881343	1	1	0
133f4e23-30d9-438f-87fe-f068bb78ccba	chr5	150882580	169930499	2	1	1
133f4e23-30d9-438f-87fe-f068bb78ccba	chr5	169931670	176036169	3	2	1
133f4e23-30d9-438f-87fe-f068bb78ccba	chr5	176039614	181363900	2	1	1
133f4e23-30d9-438f-87fe-f068bb78ccba	chr6	100116	170740469	2	1	1
133f4e23-30d9-438f-87fe-f068bb78ccba	chr7	20608	51044874	2	1	1
133f4e23-30d9-438f-87fe-f068bb78ccba	chr7	51046677	51062026	1	1	0
133f4e23-30d9-438f-87fe-f068bb78ccba	chr7	51064681	159334386	2	1	1
133f4e23-30d9-438f-87fe-f068bb78ccba	chr8	61774	145078402	2	1	1
133f4e23-30d9-438f-87fe-f068bb78ccba	chr9	10469	138256233	2	1	1
133f4e23-30d9-438f-87fe-f068bb78ccba	chr10	15029	133622299	2	1	1
133f4e23-30d9-438f-87fe-f068bb78ccba	chr10	133623775	133787009	3	2	1
133f4e23-30d9-438f-87fe-f068bb78ccba	chr11	87268	135076424	2	1	1
133f4e23-30d9-438f-87fe-f068bb78ccba	chr12	11065	133264676	2	1	1
133f4e23-30d9-438f-87fe-f068bb78ccba	chr13	18445955	114343123	2	1	1
133f4e23-30d9-438f-87fe-f068bb78ccba	chr14	18223583	106880670	2	1	1
133f4e23-30d9-438f-87fe-f068bb78ccba	chr15	19795285	47314967	2	1	1
133f4e23-30d9-438f-87fe-f068bb78ccba	chr15	47315997	47507904	1	1	0
133f4e23-30d9-438f-87fe-f068bb78ccba	chr15	47509352	101980591	2	1	1
133f4e23-30d9-438f-87fe-f068bb78ccba	chr16	10291	90226358	2	1	1
133f4e23-30d9-438f-87fe-f068bb78ccba	chr17	151035	83237603	2	1	1
133f4e23-30d9-438f-87fe-f068bb78ccba	chr18	16444	9427422	2	1	1
133f4e23-30d9-438f-87fe-f068bb78ccba	chr18	9428422	9447895	3	2	1
133f4e23-30d9-438f-87fe-f068bb78ccba	chr18	9448936	32632572	2	1	1
133f4e23-30d9-438f-87fe-f068bb78ccba	chr18	32633659	32642864	1	1	0
133f4e23-30d9-438f-87fe-f068bb78ccba	chr18	32644089	80259190	2	1	1
133f4e23-30d9-438f-87fe-f068bb78ccba	chr19	157892	58580350	2	1	1
133f4e23-30d9-438f-87fe-f068bb78ccba	chr19	58581872	58607412	3	2	1
133f4e23-30d9-438f-87fe-f068bb78ccba	chr20	80457	64331516	2	1	1
133f4e23-30d9-438f-87fe-f068bb78ccba	chr21	7762688	46699722	2	1	1
133f4e23-30d9-438f-87fe-f068bb78ccba	chr22	15284540	50802392	2	1	1
133f4e23-30d9-438f-87fe-f068bb78ccba	chrX	2781514	27437816	1	1	0
133f4e23-30d9-438f-87fe-f068bb78ccba	chrX	27438852	27452008	0	0	0
133f4e23-30d9-438f-87fe-f068bb78ccba	chrX	27453070	50716016	1	1	0
133f4e23-30d9-438f-87fe-f068bb78ccba	chrX	50717267	50752027	2	2	0
133f4e23-30d9-438f-87fe-f068bb78ccba	chrX	50753340	53655094	1	1	0
133f4e23-30d9-438f-87fe-f068bb78ccba	chrX	53656308	53707621	0	0	0
133f4e23-30d9-438f-87fe-f068bb78ccba	chrX	53709905	111838090	1	1	0
133f4e23-30d9-438f-87fe-f068bb78ccba	chrX	111839161	111857407	2	2	0
133f4e23-30d9-438f-87fe-f068bb78ccba	chrX	111860045	134131188	1	1	0
133f4e23-30d9-438f-87fe-f068bb78ccba	chrX	134133052	134165541	2	2	0
133f4e23-30d9-438f-87fe-f068bb78ccba	chrX	134166715	140355854	1	1	0
133f4e23-30d9-438f-87fe-f068bb78ccba	chrX	140358734	140385655	0	0	0
133f4e23-30d9-438f-87fe-f068bb78ccba	chrX	140394899	155699751	1	1	0
133f4e23-30d9-438f-87fe-f068bb78ccba	chrY	2789135	26622951	1	1	0
