GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
b9125a98-59f8-4952-b25f-ffeba3e29a57	chr1	13116	893503	3	3	0
b9125a98-59f8-4952-b25f-ffeba3e29a57	chr1	894801	7689449	3	2	1
b9125a98-59f8-4952-b25f-ffeba3e29a57	chr1	7690993	17869051	2	1	1
b9125a98-59f8-4952-b25f-ffeba3e29a57	chr1	17870178	18418749	8	4	4
b9125a98-59f8-4952-b25f-ffeba3e29a57	chr1	18419877	39801680	2	1	1
b9125a98-59f8-4952-b25f-ffeba3e29a57	chr1	39802696	39811650	6	3	3
b9125a98-59f8-4952-b25f-ffeba3e29a57	chr1	39813452	40459879	11	9	2
b9125a98-59f8-4952-b25f-ffeba3e29a57	chr1	40461036	40471317	1	1	0
b9125a98-59f8-4952-b25f-ffeba3e29a57	chr1	40472362	42601723	2	1	1
b9125a98-59f8-4952-b25f-ffeba3e29a57	chr1	42602777	42858308	6	3	3
b9125a98-59f8-4952-b25f-ffeba3e29a57	chr1	42859498	47176558	9	7	2
b9125a98-59f8-4952-b25f-ffeba3e29a57	chr1	47179230	47185507	1	1	0
b9125a98-59f8-4952-b25f-ffeba3e29a57	chr1	47187200	75913450	2	1	1
b9125a98-59f8-4952-b25f-ffeba3e29a57	chr1	75915269	80022883	7	4	3
b9125a98-59f8-4952-b25f-ffeba3e29a57	chr1	80024236	83764442	6	3	3
b9125a98-59f8-4952-b25f-ffeba3e29a57	chr1	83767152	84975110	2	1	1
b9125a98-59f8-4952-b25f-ffeba3e29a57	chr1	84976246	87442073	4	2	2
b9125a98-59f8-4952-b25f-ffeba3e29a57	chr1	87443234	94977895	6	3	3
b9125a98-59f8-4952-b25f-ffeba3e29a57	chr1	94979007	96788458	5	3	2
b9125a98-59f8-4952-b25f-ffeba3e29a57	chr1	96790216	121742438	2	1	1
b9125a98-59f8-4952-b25f-ffeba3e29a57	chr1	143417573	227277091	3	2	1
b9125a98-59f8-4952-b25f-ffeba3e29a57	chr1	227278191	229563184	5	3	2
b9125a98-59f8-4952-b25f-ffeba3e29a57	chr1	229564427	248945703	4	2	2
b9125a98-59f8-4952-b25f-ffeba3e29a57	chr2	10587	242107428	3	2	1
b9125a98-59f8-4952-b25f-ffeba3e29a57	chr2	242108827	242183243	4	4	0
b9125a98-59f8-4952-b25f-ffeba3e29a57	chr3	18519	124473827	2	1	1
b9125a98-59f8-4952-b25f-ffeba3e29a57	chr3	124475302	125244148	3	2	1
b9125a98-59f8-4952-b25f-ffeba3e29a57	chr3	125245925	128107736	2	1	1
b9125a98-59f8-4952-b25f-ffeba3e29a57	chr3	128109613	147455134	3	2	1
b9125a98-59f8-4952-b25f-ffeba3e29a57	chr3	147457077	147989673	2	1	1
b9125a98-59f8-4952-b25f-ffeba3e29a57	chr3	147991014	150496041	4	2	2
b9125a98-59f8-4952-b25f-ffeba3e29a57	chr3	150497102	151589986	2	1	1
b9125a98-59f8-4952-b25f-ffeba3e29a57	chr3	151592265	151809696	6	3	3
b9125a98-59f8-4952-b25f-ffeba3e29a57	chr3	151810761	153640818	3	2	1
b9125a98-59f8-4952-b25f-ffeba3e29a57	chr3	153641985	154988598	2	1	1
b9125a98-59f8-4952-b25f-ffeba3e29a57	chr3	154990177	156983064	3	2	1
b9125a98-59f8-4952-b25f-ffeba3e29a57	chr3	156985136	157783064	2	1	1
b9125a98-59f8-4952-b25f-ffeba3e29a57	chr3	157784978	158612796	3	2	1
b9125a98-59f8-4952-b25f-ffeba3e29a57	chr3	158614149	159648637	2	1	1
b9125a98-59f8-4952-b25f-ffeba3e29a57	chr3	159650136	161382641	4	2	2
b9125a98-59f8-4952-b25f-ffeba3e29a57	chr3	161383684	162979026	2	1	1
b9125a98-59f8-4952-b25f-ffeba3e29a57	chr3	162980124	168967298	4	2	2
b9125a98-59f8-4952-b25f-ffeba3e29a57	chr3	168968545	172470210	5	3	2
b9125a98-59f8-4952-b25f-ffeba3e29a57	chr3	172472410	174962148	3	2	1
b9125a98-59f8-4952-b25f-ffeba3e29a57	chr3	174963176	178249564	5	3	2
b9125a98-59f8-4952-b25f-ffeba3e29a57	chr3	178250942	198181744	3	2	1
